"FPKM.fem1_lane7"	"FPKM.fem1_lane8"	"FPKM.fem2_lane7"	"FPKM.fem2_lane8"	"FPKM.fem4_lane7"	"FPKM.fem4_lane8"	"FPKM.fem5_lane7"	"FPKM.fem5_lane8"	"FPKM.male1_lane7"	"FPKM.male1_lane8"	"FPKM.male2_lane7"	"FPKM.male2_lane8"
"GMOY005997-RA"	4.9464	5.351951	1.882687	4.027638	4.26477	6.286117	3.353953	10.570384	22.104084	27.763372	22.95562	24.541588
"GMOY005998-RA"	36.894348	31.845108	20.761301	17.945879	42.790382	40.287678	36.79134	38.064709	42.320824	45.765213	49.664894	43.188099
"GMOY005999-RA"	2.714262	1.443625	0.908298	2.505735	2.872501	1.70577	1.747206	2.717075	0.231653	1.093127	2.009694	2.126335
"GMOY013271-RA"	3.263958	2.990946	3.960996	1.871921	4.142514	4.451969	3.2854	5.740502	6.708933	9.953801	6.7199	5.831286
"GMOY013272-RA"	0.334798	1.037016	1.238549	0.735502	0.72638	1.354767	0.822654	1.009833	0.756056	0.519251	1.432587	0.719511
"GMOY006001-RA"	12.363834	19.580612	20.293394	20.284483	17.649563	20.027954	18.194292	19.042816	20.402752	22.743998	20.632523	22.107679
"GMOY006002-RA"	18.596401	17.126064	14.230741	12.483105	15.364048	18.746553	17.725296	17.74658	11.94082	10.999789	13.754175	10.639758
"GMOY006003-RA"	23.796345	25.256107	28.443258	28.561901	26.91592	30.571598	26.029623	24.008574	29.92185	24.044376	30.536009	28.665487
"GMOY006004-RA"	17.311235	18.207026	15.535565	15.261652	20.105852	17.197998	18.004313	19.126606	24.091812	21.628231	23.4984	16.024124
"GMOY013274-RA"	31.466419	29.425308	35.762978	38.192768	28.303392	25.655594	24.755352	23.655499	32.594154	36.752186	33.167095	36.123158
"GMOY013273-RA"	0.986327	2.254701	1.969594	3.219652	1.738769	1.506526	1.507419	2.451417	0.690726	1.652868	0.758501	2.541872
"GMOY006006-RA"	2.015074	2.454898	3.151301	3.226233	5.05795	6.483287	5.636812	6.704031	8.009676	7.383586	7.639011	7.623015
"GMOY006007-RA"	0	0.083937	0	0	0	0	0	0.381038	0.204834	0	0.189994	0
"GMOY012183-RA"	9.817965	9.467395	7.714446	9.328855	11.495123	12.720027	10.622073	11.247144	11.135435	12.045661	10.633905	9.999961
"GMOY006008-RA"	11.460259	11.520342	8.303654	11.097328	11.362496	10.107872	10.661088	10.839815	11.405425	12.59576	9.662384	10.657209
"GMOY006009-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY006010-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY006011-RA"	18.629004	25.517696	20.948353	14.571077	18.352232	24.084196	29.059172	21.670088	28.052773	28.991337	22.530046	24.369095
"GMOY006012-RA"	21.276411	19.645466	20.771513	19.325111	21.860508	21.955883	28.075867	26.538227	23.042395	24.299326	23.328947	24.973297
"GMOY006013-RA"	1.873168	2.732382	3.438981	2.861347	0.948986	1.567389	2.459172	2.745603	1.886503	0.426587	0.572124	1.880159
"GMOY006014-RA"	3.191473	3.204244	1.223499	1.284726	1.064824	1.544103	2.27168	2.299009	1.53193	1.366248	2.167327	2.282943
"GMOY006015-RA"	32.029049	34.121731	45.953423	46.092628	28.237877	30.741072	35.633587	33.335842	21.75284	23.456974	25.517519	23.204353
"GMOY006016-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY006017-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY006018-RA"	0.18342	0.624524	0.401016	0.795043	0.224061	0	0.632373	0.106082	0.960787	0.669113	0.955913	0.748611
"GMOY006019-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY006020-RA"	4.182121	4.760299	2.983125	2.757014	4.46509	4.770789	4.679704	4.80739	6.111181	4.855014	4.916951	4.846277
"GMOY006021-RA"	9.380282	9.190999	10.566519	5.386199	8.515599	10.320685	14.438684	9.519584	8.880816	9.083889	7.17386	10.139016
"GMOY012204-RA"	0	0	0	0	0.66833	0	0	0	0	0	0	0
"GMOY012017-RA"	13.181813	8.874783	11.58739	11.300814	9.825424	10.366403	11.603411	12.983439	8.327428	10.046992	10.050329	8.317559
"GMOY006022-RA"	0	0	0.160088	0.121472	0.234704	0.253046	0.326111	0.115504	0.390962	0.320623	0	0.197685
"GMOY006023-RA"	2.667901	3.135256	3.044049	2.163848	2.82892	2.203652	2.77195	2.5714	3.106457	3.384486	3.30209	2.220639
"GMOY012804-RA"	0	1.395835	0	3.431519	0	0.828247	0.809394	0	3.809005	2.78598	0	0
"GMOY006024-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY006025-RA"	3.971786	3.046214	4.109023	3.853399	3.250255	2.930357	3.674218	2.709982	3.221304	5.300068	3.220595	2.653007
"GMOY006026-RA"	6.824852	6.580847	5.689726	7.155481	8.810602	7.023173	7.695687	7.722094	8.308857	8.661662	6.760653	7.365372
"GMOY006027-RA"	5.746881	4.90132	4.677997	7.325875	6.688026	6.122731	6.236228	6.521954	9.302642	10.710274	14.274713	11.664461
"GMOY006028-RA"	0.584785	0.736442	7.193602	6.676899	1.672324	2.039705	1.810056	3.014009	4.031643	2.02644	3.420732	3.968218
"GMOY006029-RA"	3.2755	1.669994	2.06868	0.762979	1.736726	3.649436	4.084661	4.187062	3.127553	1.292759	2.086068	4.603763
"GMOY006030-RA"	23.757366	25.831894	17.922701	17.024416	20.981266	20.021761	21.970987	25.181898	29.697832	28.175402	21.073872	22.460358
"GMOY006031-RA"	4.244728	3.342644	4.35888	5.767983	5.174278	3.558432	5.372729	3.401846	5.859382	4.577754	7.626458	5.126845
"GMOY006032-RA"	6.582185	5.561747	7.883919	7.232151	7.974452	6.987678	5.516835	6.858692	3.98893	3.464679	4.122226	4.320427
"GMOY006033-RA"	16.08703	15.427546	14.771361	13.866784	14.821255	14.003872	13.862247	13.785184	20.388649	22.709824	19.730997	16.238344
"GMOY006034-RA"	38.458851	32.63578	514.369934	25.675142	30.712902	28.805763	30.876444	31.426819	36.713245	38.092365	32.816593	37.333923
"GMOY006034-RB"	0	0	6631.852539	0	0	0	0	0	0	0	0	0
"GMOY006035-RA"	54.693443	54.902939	47.411697	45.632694	51.357121	53.773628	49.892452	56.848927	51.395821	54.778027	46.889675	49.152779
"GMOY006036-RA"	1.967197	2.226607	2.01986	2.778828	2.56177	6.280385	2.997577	3.425392	3.3899	4.304425	4.828286	2.220524
"GMOY006037-RA"	21.845411	19.515741	27.13236	22.950809	23.11669	21.927752	16.907314	21.907074	16.5138	15.628059	15.506727	15.619943
"GMOY006038-RA"	34.86853	36.805973	43.144848	38.463627	35.55146	32.624401	42.073345	44.794823	42.761341	45.722137	46.466824	42.243847
"GMOY006039-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY006040-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY006041-RA"	6.547171	5.933041	8.417806	5.721041	7.922174	10.157887	7.103982	7.981136	7.985153	8.704322	8.167562	7.703632
"GMOY006042-RA"	12.083845	10.576353	12.795949	13.049565	11.408024	7.385591	15.04162	12.21718	7.890622	9.743293	12.666397	11.408796
"GMOY006043-RA"	52.411816	49.480053	59.411961	53.561832	56.656647	46.507793	61.828358	55.833252	79.539185	71.522987	75.592232	77.243172
"GMOY006044-RA"	0	0	0	0	0.843844	0	0	0	0	0	0	0
"GMOY006045-RA"	52.5406	52.285671	57.320869	57.570541	46.021126	50.943291	55.121723	52.36121	46.253868	47.009644	42.470657	44.233826
"GMOY011986-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY006046-RA"	0	0	0	0	0	0	0	0.402381	0.538391	0	0	0
"GMOY006047-RA"	2.449498	1.51712	4.432442	2.739708	0.151738	2.267941	1.748046	2.311527	1.600498	2.424072	2.990283	1.831239
"GMOY006048-RA"	2.016357	2.121494	1.408129	1.851228	3.226966	1.798622	1.238854	2.115094	2.914387	0.689906	1.841797	0.837589
"GMOY006049-RA"	0	0	0	0	0	0	0	0.432614	0	0	0	0
"GMOY006050-RA"	11.765248	11.60148	10.521096	13.558924	8.961704	11.968805	11.394109	14.100241	10.099411	9.588113	11.135036	8.828211
"GMOY006051-RA"	13.120796	12.04964	12.238926	13.176085	12.875271	13.749063	14.449184	13.396518	9.021801	8.725128	9.283069	11.396098
"GMOY006052-RA"	0	0.269194	1.391245	0.063794	0.173809	0.723121	0.613875	0.482551	0	0.559962	0	0
"GMOY006053-RA"	1.378064	1.466911	2.184914	1.890338	1.345076	2.55139	3.278665	2.285017	1.3789	2.716877	0.847514	1.535316
"GMOY006054-RA"	0.452939	0	0	0	0.20782	0.419645	0	0.409425	0.438757	0.211507	0	1.463475
"GMOY006055-RA"	0	0	0	0	0.371661	0	0	0	0	0	0	0
"GMOY006056-RA"	24.643908	23.842155	28.267302	31.308718	22.915756	23.641865	24.959604	23.146412	32.328873	26.777853	25.126392	25.827185
"GMOY006057-RA"	206.071075	212.372971	332.752869	350.475586	270.977478	294.599518	254.372894	251.358429	188.243484	182.279022	133.484085	133.173767
"GMOY006058-RA"	0.491648	0.375461	0	0.230988	0.264389	0.112528	0.379296	0.158804	0.668176	1.030182	0.659978	1.196012
"GMOY006059-RA"	5.467207	4.944982	5.273288	5.130208	8.584675	6.971297	7.999936	10.784546	7.649107	7.876456	6.491096	7.404055
"GMOY006060-RA"	21.066076	25.010706	19.271797	23.530458	22.561214	21.972475	28.041815	25.933041	17.008146	20.664436	22.325533	22.753832
"GMOY006061-RA"	18.795023	19.992609	16.121143	17.922781	18.399666	17.627455	16.666117	17.542103	19.140596	17.630486	18.715336	17.827578
"GMOY006062-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY006063-RA"	7.035842	7.95692	5.920213	7.293455	7.068222	6.605096	10.723099	10.129062	10.690306	10.736917	9.335933	10.556235
"GMOY006064-RA"	2.673472	2.670083	0	0	1.079258	0.344655	1.70466	1.355383	0	1.616556	2.078167	1.88349
"GMOY006065-RA"	0	0	0	0	0	0	0	0	0	0.575945	0	0
"GMOY006066-RA"	0.213252	0	0.305683	0.451538	0	0.312001	0.587025	0.707578	0.450785	0.63377	0.116939	0
"GMOY006067-RA"	27.169403	26.525902	33.175953	31.054186	32.678265	32.356468	35.996517	34.25956	26.995447	34.439075	26.518225	21.770523
"GMOY006068-RA"	187.164703	198.409332	243.207489	247.17804	202.987015	202.910416	223.487793	227.805374	165.230286	170.424728	164.704849	148.960098
"GMOY006069-RA"	5.016601	0	0	0	0	0	6.494023	0	0	0	0	0
"GMOY006070-RA"	24.540762	24.594019	28.480349	33.479362	29.272757	25.13331	23.873381	25.308935	24.706312	24.965219	23.273502	26.70244
"GMOY006071-RA"	19.528336	19.869612	26.245914	23.514704	16.486425	20.064276	19.6297	20.185228	17.647337	14.491076	17.80114	15.556603
"GMOY006072-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY006073-RA"	0	0.661861	0.938394	3.752755	0.523597	0	0	0	0	0	0	0.514565
"GMOY006074-RA"	1.796502	1.760455	1.345383	1.688998	2.65626	2.242871	1.757681	2.498481	1.698451	2.183376	2.022682	2.016443
"GMOY006075-RA"	0.475074	0.467626	0	0.663963	0	0	0.080542	0	0	0.860619	0	0.356356
"GMOY006076-RA"	61.890358	58.750484	45.091713	49.495544	57.539024	57.854111	78.761093	80.403358	71.462883	77.924805	68.991493	76.647781
"GMOY006077-RA"	0	0	0	0	0.188778	0	0	0.361082	0	0	0	0
"GMOY006078-RA"	0.132227	0.130154	0	0.022399	0.454653	0	0.153965	0.302836	0	0	0	0
"GMOY006079-RA"	0	0	0	0	0	0	0	0.673585	0	0	0	0
"GMOY006080-RA"	0	0	0	0	0	0	0	0	0	0	0.771403	0.445109
"GMOY006081-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY006082-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY006083-RA"	5.596155	8.252526	4.769997	5.47543	6.032833	4.062486	5.254916	6.166035	8.265888	6.550737	5.761179	4.744788
"GMOY006084-RA"	0	0.386575	0	0	0	0	0	0	0	0	0	0
"GMOY012281-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY006085-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY006086-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY006087-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY006088-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY006089-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY006090-RA"	5.217808	7.77205	5.848738	5.034772	3.961981	7.059428	9.491405	6.922189	6.602616	6.452351	5.572708	8.102407
"GMOY006091-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY006092-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY006093-RA"	1.877786	2.524976	1.1753	0	2.339593	1.929336	2.45285	1.585794	1.810248	0.701636	0.459849	2.821282
"GMOY006094-RA"	42.953342	43.601772	44.846672	42.50547	33.035564	34.422108	31.250166	29.973494	32.302036	32.847153	31.569986	33.101158
"GMOY006095-RA"	6.34187	5.669374	9.412312	8.250525	7.603426	7.270808	3.467798	4.658809	4.042761	3.958216	4.332917	5.472248
"GMOY006096-RA"	6.507271	5.537532	5.590847	4.371456	4.495169	5.927024	4.937892	4.969601	2.976259	4.044611	2.981777	3.006732
"GMOY006098-RA"	0.892546	0.475974	1.246133	0	0.633293	0.658413	0	1.068889	0.366054	0	1.409106	0.466091
"GMOY006097-RA"	19.27413	20.705963	8.994411	11.039583	14.402209	17.853001	20.913944	19.678316	21.06678	25.714651	11.266691	13.649237
"GMOY006099-RA"	41.877777	47.43346	52.93079	48.2645	42.318535	43.850574	48.148598	57.351429	55.842255	53.32011	65.153702	56.988213
"GMOY006100-RA"	2.713556	2.547797	1.437404	1.650295	1.681047	2.411676	2.59298	2.975196	6.799409	6.16357	10.007367	9.971896
"GMOY006101-RA"	0	0	0	0.113696	0	0.053366	0	0.135191	0	0.193597	0	0.274627
"GMOY006102-RA"	0	0	0	0	0	0	0	1.222674	0	0	0	0
"GMOY006103-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY006104-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY006105-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY006106-RA"	3.047504	2.788788	3.299433	3.4028	3.583504	4.624246	3.668533	4.347626	6.95399	6.735898	7.15422	7.236569
"GMOY012298-RA"	0	0	0	1.08194	1.176054	0.596893	3.499848	0.776139	1.4767	1.779275	1.68226	4.330159
"GMOY006107-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY006108-RA"	0	0	0	0	0	0	0	0	0	0	0.196675	0.389221
"GMOY006109-RA"	5.842101	8.449112	10.885296	8.39579	8.897238	9.408781	9.073764	10.579761	9.534018	10.033437	8.618686	9.443394
"GMOY006110-RA"	9.657429	6.078108	3.450523	6.134195	5.026226	5.854984	8.607966	4.710194	4.933836	7.226579	6.900444	4.231704
"GMOY006111-RA"	3.44919	1.86567	2.580239	4.077639	4.255674	6.564103	4.359857	4.412841	4.837826	6.260187	1.985726	5.149223
"GMOY006112-RA"	17.118631	13.553467	18.006468	18.475908	8.574144	8.835072	11.354897	12.409364	6.678037	5.550252	11.560191	7.19391
"GMOY006113-RA"	11.540006	12.633904	11.361974	14.623157	14.252355	16.260427	17.749897	19.327833	14.725717	14.040065	13.231709	15.574398
"GMOY006113-RB"	0	0.380028	0.143559	0	0	0	0	0	0	0	0	0.335688
"GMOY006114-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY006115-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY006116-RA"	0	0	0	0	0	0.131798	0.131398	0	0	0	0	0
"GMOY006117-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY006118-RA"	2.923252	0.838039	2.874289	2.710081	3.78773	2.150299	2.030539	2.453135	4.210138	2.581525	3.135448	2.232322
"GMOY006119-RA"	102.568413	105.779556	93.543777	95.970337	109.614471	113.526909	111.826027	110.127434	143.944504	144.448517	133.541107	133.782883
"GMOY006120-RA"	3.146461	3.064533	3.402091	3.804692	2.308024	4.784371	1.535004	2.920499	2.143401	2.393406	2.716724	2.817238
"GMOY006121-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY006122-RA"	3.236818	4.738188	3.758628	5.260687	3.732112	5.321208	2.09495	7.207799	4.362321	4.86513	4.702049	2.975845
"GMOY006123-RA"	0	0	0.438309	0	0	0	0	0	0.36343	0	0.363736	0.358092
"GMOY006124-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY006125-RA"	22.378674	21.978786	26.997749	28.231167	29.096104	30.81884	30.375229	32.393639	28.141855	26.742453	29.721825	26.754183
"GMOY006126-RA"	16.775692	18.278444	21.473421	24.23027	19.801823	18.141697	26.11865	24.175516	29.129887	34.841831	23.685022	29.751156
"GMOY006127-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY006128-RA"	13.256159	14.513556	13.473398	12.551392	13.971972	12.4379	13.065709	16.627115	16.202847	19.144962	15.446656	16.114964
"GMOY006129-RA"	1.421039	0.968269	1.100555	0.615784	1.494776	1.783537	0.680992	0.97828	0.527856	0.524287	0.560782	0.499503
"GMOY006130-RA"	1.961462	0.959004	0.934123	0	0	0.753701	0	0	0	0	0	0
"GMOY006131-RA"	0	0	1.400477	0.391799	0.335673	0	1.733156	0.314727	0.340064	0.318647	0.650502	0.799712
"GMOY006132-RA"	15.466222	16.639395	16.800125	14.046884	22.652155	19.507032	18.147856	20.09094	16.829575	18.611258	17.721636	19.258089
"GMOY006133-RA"	24.878618	29.396461	32.563972	33.711258	33.621487	28.368982	34.496487	33.979397	27.041681	20.658522	21.508858	21.802208
"GMOY006134-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY006135-RA"	0	0.596193	0	0	0	0	0	0	0	0	0	0
"GMOY006136-RA"	5.074708	6.355494	2.245997	4.100461	3.558961	2.889425	6.273608	3.463819	3.224784	2.906755	4.131171	2.798955
"GMOY006137-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY006138-RA"	6.787545	8.43036	12.686562	4.93631	9.019251	8.082743	11.722144	10.546011	7.522578	10.153305	11.35471	8.431257
"GMOY006139-RA"	9.995776	10.301467	13.799067	12.772262	11.85181	11.742284	12.872834	13.081781	10.631455	11.200071	8.277857	9.674439
"GMOY006140-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY012556-RA"	0	0	3.469936	0.310642	0	0	0	0	2.189007	1.736911	0	0
"GMOY006141-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY006142-RA"	0	0	0	0	0.573222	0	0	0	0	0	0	0
"GMOY006143-RA"	0.072363	0.069093	0	0.101129	0.259111	0.208792	0.167694	0.242913	0.221213	0	0.164883	0.412015
"GMOY006144-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY006145-RA"	77.882202	72.974289	74.119171	74.590096	114.213333	116.369675	106.522827	106.210213	98.675018	94.090096	83.794441	81.910385
"GMOY006146-RA"	15.205632	17.925158	11.115052	11.744795	12.645385	13.010423	15.496408	14.211615	14.715671	14.572372	14.092568	13.957212
"GMOY006147-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY006148-RA"	1.588854	2.071838	1.229985	1.848149	1.489003	1.380713	2.274322	2.61824	2.141064	1.384946	2.442295	1.889079
"GMOY013144-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY013145-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY013143-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY006149-RA"	0	0.447487	0	0	0	0	0	0.180782	0	0	0	0
"GMOY006150-RA"	1.080692	0.602237	1.652661	0.657502	0	0.353759	0.605421	1.025149	1.380281	0	0.541314	0
"GMOY006151-RA"	1.450006	2.502799	1.293585	0.966657	2.881224	0.979686	0.792812	1.999847	1.668138	1.158769	0.7419	1.018409
"GMOY006152-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY006153-RA"	10.95034	10.31555	13.063581	12.925677	9.908895	11.745489	11.358548	9.440094	8.931342	11.201773	11.788758	10.984019
"GMOY006154-RA"	3.934715	2.758435	1.478629	2.384832	1.752156	2.656149	2.432406	3.723488	1.57842	3.171843	4.29565	5.870207
"GMOY006155-RA"	2.392799	1.792618	2.704799	1.68141	1.788057	2.618913	3.339067	2.909516	2.40368	3.558979	2.286283	2.620681
"GMOY006156-RA"	12.297571	10.694232	8.79217	11.636183	13.548853	13.476143	13.564621	12.143788	14.737019	16.841869	13.232532	14.68143
"GMOY006157-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY006158-RA"	2.664669	3.172277	3.095741	3.115376	3.176639	0	1.256904	4.263276	3.532037	3.49183	2.350742	1.404337
"GMOY006159-RA"	3.447334	3.094866	3.423246	3.189556	4.589927	4.340295	3.479839	2.99995	4.620937	3.682703	6.488578	4.565033
"GMOY006160-RA"	10.066774	4.15062	7.522932	6.020666	9.163104	9.355247	12.391121	11.535173	9.195115	11.978349	8.00207	6.890797
"GMOY006161-RA"	10.260883	8.369582	12.131319	9.676858	7.337204	8.985703	11.415769	9.692292	8.069418	10.49844	12.355536	8.366114
"GMOY006162-RA"	29.55735	27.178476	32.742268	31.253168	47.299473	45.428143	38.455193	42.466141	34.437363	35.241337	32.999226	34.442108
"GMOY006163-RA"	9.695099	10.906179	11.146838	10.157783	11.04405	11.662181	11.302437	10.532911	9.636302	12.524821	12.397316	10.590405
"GMOY006164-RA"	31.845604	31.43998	46.541378	46.911289	25.295046	25.124241	32.709915	30.479504	28.652025	20.012987	23.956459	23.919415
"GMOY006165-RA"	130.919876	135.800308	140.841827	140.248566	138.862061	138.536392	139.155243	146.509506	140.916122	136.944305	131.15033	127.341621
"GMOY006166-RA"	7.038404	6.743226	14.382185	10.796952	8.517366	9.742216	11.886264	11.073833	9.905736	11.517948	5.506468	9.946114
"GMOY006167-RA"	0	0	1.545038	0	0	0	0	0.631891	0	0.22436	0.218755	0
"GMOY006168-RA"	50.561504	50.106495	49.54039	45.108852	57.404724	63.979248	64.026314	57.418381	68.617165	71.184624	61.716026	59.595566
"GMOY006169-RA"	0	3.965209	0.997871	0	0.56033	3.942724	5.711053	7.220325	0	0	0.600618	4.204403
"GMOY006170-RA"	5.321874	1.623613	8.061963	6.129493	4.261017	1.558476	1.27539	0.274923	7.534305	6.398386	0	3.433643
"GMOY006171-RA"	2.139862	2.24679	2.381697	2.731139	3.605215	3.739986	4.505064	3.25043	4.869246	2.624526	1.793228	2.996581
"GMOY006172-RA"	0.168706	1.527205	0.435129	0	1.26464	0	0.251502	0	0.187819	0.560453	1.598699	2.23792
"GMOY006173-RA"	2875.404541	2884.730225	2825.789551	2868.710693	2773.301758	2759.846924	2636.251953	2594.702148	1930.550415	1997.755249	2083.046631	2082.543701
"GMOY006174-RA"	3.298522	3.010369	2.767434	4.567034	5.618455	4.60714	6.03781	3.373584	2.327542	3.102819	3.434677	3.798135
"GMOY006175-RA"	0.266945	1.257355	1.898898	0	0.415136	0.506844	0.671699	0.817679	1.391251	0.523115	0.496396	0.904842
"GMOY006176-RA"	0	0.20318	1.315361	1.15684	1.439347	1.647269	1.208336	0	0.827786	0.249291	0.915094	0.349553
"GMOY006177-RA"	1.378038	0.972735	0.496561	0.750146	0.404577	0.572743	0.590485	0.424811	0.555056	0.370561	0.267204	0.796169
"GMOY006178-RA"	1.539539	0.708959	1.322208	0.721161	2.106581	1.768685	0.905387	0.478707	0.604537	0	0.675953	0
"GMOY006179-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY013275-RA"	2.647581	3.021449	3.315645	2.994776	3.600406	3.07988	2.652297	2.840483	2.974546	2.883393	2.799314	1.938826
"GMOY006181-RA"	7.944737	10.515033	9.484846	8.858012	9.617069	11.849441	13.093819	11.977933	8.337371	9.344401	9.238728	9.770799
"GMOY013276-RA"	0.509615	0	0	0	0.654294	0.429444	0	0	0	0	0	0
"GMOY006182-RA"	0.489111	0	0	0	0	0	0	0	0	0	0	0
"GMOY006183-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY006184-RA"	0	0	0.085879	0	0.071744	0	0	0	0	0	0.070555	0
"GMOY012036-RA"	0.374154	0	0	0	0	0	0	0.831795	0	0	0	0
"GMOY006185-RA"	0.646582	1.426051	1.108435	1.128345	0.893439	1.489195	1.849428	1.343994	1.73084	1.0103	0.992382	0.706071
"GMOY012034-RA"	16.972282	19.523024	21.584335	19.210419	15.289801	14.568047	13.460311	14.860253	10.28784	11.082856	12.373034	12.556457
"GMOY006186-RA"	5.434913	6.816762	6.632635	7.743981	7.434614	7.115952	4.860688	5.91397	6.610568	5.725559	5.810926	5.266088
"GMOY006187-RA"	13.258465	15.472619	10.046247	12.80634	14.884786	14.791065	14.433261	15.610032	21.418409	19.528055	14.43119	14.420285
"GMOY006188-RA"	4.828862	10.575781	9.207495	10.238731	4.783049	6.369364	6.827296	6.23445	10.336388	7.65745	11.782822	11.859829
"GMOY006189-RA"	0	0	0.624694	0	0	0	0	0.660996	0	0	1.69605	0
"GMOY006190-RA"	22.40081	20.921783	24.684992	20.280741	18.516113	17.915138	26.781376	26.85774	21.057106	21.52434	18.880753	23.459957
"GMOY006191-RA"	9.484821	8.948256	8.187901	7.334512	8.821908	7.626031	9.979475	8.94523	8.757695	12.560051	10.672851	10.995912
"GMOY006192-RA"	2.009846	1.998994	1.609416	1.74906	4.282702	3.156083	2.315733	3.409915	1.655007	2.39918	2.477466	5.175867
"GMOY006193-RA"	13.097613	15.03904	15.804739	16.409855	17.169178	17.096346	17.33017	18.890703	20.527029	18.964064	12.85832	18.526922
"GMOY012238-RA"	9.170255	3.871043	68.898949	63.438614	1.203306	6.414555	6.413363	74.517776	10.662384	2.687413	59.352188	9.319943
"GMOY006194-RA"	300.563995	310.708801	280.092499	292.577576	343.297272	339.559082	371.590424	309.23645	363.662445	356.123779	287.713623	345.243408
"GMOY006195-RA"	8.16048	7.307048	8.61586	9.207115	9.781713	9.842976	8.194974	13.039612	8.13225	7.893769	7.550623	8.288942
"GMOY006196-RA"	13.127111	13.419794	18.739153	16.40391	15.231049	14.677845	15.344898	15.809387	15.529263	15.449076	10.665361	15.224913
"GMOY006197-RA"	0	4.402517	0	0	0	0	0	0	6.447159	4.17911	5.077071	2.078599
"GMOY006198-RA"	1.603003	0.921186	1.660255	0	3.955012	1.082385	2.78998	2.851892	3.862432	3.723139	1.901502	3.759948
"GMOY006199-RA"	22.563601	23.317528	13.072618	14.883968	19.487923	20.988056	25.972317	32.404442	27.002829	21.035934	24.377007	26.678858
"GMOY006200-RA"	5.593208	4.155151	5.726775	4.747322	6.484414	7.269461	3.728146	3.903842	4.197603	7.932428	5.355828	5.679528
"GMOY006201-RA"	0.319633	0.245223	0	0	0	0	0	0	0.149088	0	0	0
"GMOY006202-RA"	1.332593	1.343148	0.839229	0.88622	2.100138	1.722807	1.331893	0.987187	1.052999	1.75647	0.997724	0.552976
"GMOY006203-RA"	54.256763	76.558479	45.203995	51.531033	50.724384	46.190178	67.67556	58.237408	69.063881	62.41449	87.110291	97.487946
"GMOY006204-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY006205-RA"	1.759161	3.306965	0.850454	1.198809	1.191839	1.893025	1.039136	1.141857	1.112458	1.275083	0.778748	1.387438
