"FPKM.fem1_lane7"	"FPKM.fem1_lane8"	"FPKM.fem2_lane7"	"FPKM.fem2_lane8"	"FPKM.fem4_lane7"	"FPKM.fem4_lane8"	"FPKM.fem5_lane7"	"FPKM.fem5_lane8"	"FPKM.male1_lane7"	"FPKM.male1_lane8"	"FPKM.male2_lane7"	"FPKM.male2_lane8"
"MSTRG.10193"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.10194"	0	0	0.62932	0.615653	1.027376	0.674798	0.992454	0.32427	0	1.039679	1.006974	1.157125
"MSTRG.10195"	5.741191	4.824811	8.055196	5.485032	6.131089	8.095297	8.651136	7.914925	6.163169	6.699401	4.507378	4.617013
"MSTRG.10196"	21.696259	23.783581	25.3239	29.543827	25.166023	24.379246	24.758589	25.117191	21.224129	21.388609	24.030313	21.395279
"MSTRG.10197"	0	0.225907	0.498358	0	0	0	0	0	0	0	0	0
"MSTRG.10198"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.10199"	11.127522	10.629805	6.933358	4.612015	11.091807	13.652877	17.76926	14.268374	12.341245	14.046281	11.454142	5.948668
"MSTRG.102"	0	0	0.715363	0	0	0	0	0	0	0	0.142506	0
"MSTRG.1020"	17.943253	20.222389	16.997173	14.250192	22.329683	22.566246	23.800127	32.16246	19.245224	24.389671	23.372913	23.725651
"MSTRG.10200"	2.747625	4.017402	0.96238	1.520661	2.732734	2.09102	3.130372	3.18978	3.76426	3.23951	1.463862	2.78209
"MSTRG.10201"	14.00044	18.779608	8.219868	8.902361	11.782792	12.119687	17.322817	16.377251	17.23049	17.924969	16.28598	10.636452
"MSTRG.10202"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.10203"	7.657254	6.450228	7.617766	4.409892	6.272648	11.09586	7.800838	7.906831	6.523365	5.919504	6.579902	4.361454
"MSTRG.10204"	2.876794	1.881537	0	0.517029	1.366161	1.132046	0.866728	0.886671	1.87908	0.921658	2.469026	1.103678
"MSTRG.10205"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.10206"	8.310032	6.053806	8.238178	7.003042	5.649473	6.481763	7.642666	10.455124	6.757911	7.706871	7.145896	6.450633
"MSTRG.10207"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.10208"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.10209"	9.411709	8.739351	5.758805	10.087736	6.365973	5.736837	6.31775	3.658871	3.355247	0	5.434456	3.028486
"MSTRG.1021"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.10210"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.10211"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.10212"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.10213"	0	0	0	0	0.154587	0	0	0	0.334095	0	1.604959	0.297867
"MSTRG.10214"	9.200826	8.939122	10.419053	9.154297	7.922933	8.607578	8.578452	11.385846	8.186911	8.129289	7.77287	9.139001
"MSTRG.10215"	11.005634	9.747936	13.747364	11.126408	9.237176	10.078324	9.86143	9.894823	8.307399	9.092409	9.024094	8.915389
"MSTRG.10216"	29.719038	29.085354	29.649424	29.389446	16.89814	20.804213	26.196499	28.256914	16.940821	19.436281	15.487893	25.601103
"MSTRG.10217"	1.512017	0.972312	0	0	6.896065	0	1.405269	1.613848	0	0	0.720531	0.709351
"MSTRG.10218"	19.132809	21.675369	15.116515	22.587105	16.909489	15.502391	24.068861	21.977758	20.189644	21.438587	17.728004	19.715036
"MSTRG.10219"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.1022"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.10220"	0	0.400116	0.235845	0	0	0.761238	0	0	0	0.740728	0	0
"MSTRG.10221"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.10222"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.10223"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.10224"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.10225"	5.315453	4.618722	4.429612	7.081443	7.489118	6.901787	6.303624	6.39044	5.598744	7.319293	6.142198	4.438858
"MSTRG.10226"	0	0	1.002598	0	0	0.260392	0	0	0	0	0	0
"MSTRG.10227"	19.648413	20.985641	21.166927	24.083347	23.214197	18.37886	21.326889	23.326746	24.247091	23.947571	20.99964	21.861963
"MSTRG.10228"	8.770639	12.505268	14.041605	14.023858	9.70647	11.005651	11.64473	11.881496	9.565694	8.832741	9.610028	7.194254
"MSTRG.10229"	9.325821	8.432434	9.727077	11.101911	9.978253	9.770292	9.632664	10.306402	10.380111	9.09736	8.828526	9.10471
"MSTRG.1023"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.10230"	61.377239	52.956108	75.439087	64.06517	75.946007	52.347813	64.224106	70.524742	37.619915	46.535858	61.420876	61.062618
"MSTRG.10231"	0	0	0.512327	0.504519	0	0	0	0	0	0	0.459457	0
"MSTRG.10232"	0	0.296703	0	0	0.740302	0	1.228902	1.022123	1.130527	2.030383	0	1.073334
"MSTRG.10233"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.10234"	24.620745	26.111414	28.752584	28.359058	27.197893	27.525232	28.50498	26.576525	28.570787	23.791626	24.927105	24.74823
"MSTRG.10235"	53.582714	45.092056	65.159729	65.088661	55.211979	45.402431	64.094894	60.000427	59.553566	61.387535	71.674957	69.595924
"MSTRG.10236"	10.353292	5.224624	11.378249	11.379742	8.444693	12.937458	12.077203	13.255167	12.122857	10.736766	12.8112	10.410175
"MSTRG.10237"	2.136446	1.222827	2.248207	2.465712	1.744371	2.15143	1.104345	2.289836	1.1833	0.912865	1.376651	0.894623
"MSTRG.10238"	5.165502	5.41585	6.604775	5.400681	3.994401	5.377053	6.01516	6.290389	5.394466	3.133246	2.439518	3.529101
"MSTRG.10239"	1.116675	1.288553	5.099554	1.600247	2.576406	3.532088	2.032687	2.738161	2.295027	2.576043	1.117288	2.054829
"MSTRG.1024"	0.289771	0.190807	0	1.390729	0.706094	0.585945	0	0.650644	0	0.234206	0.347195	0.564324
"MSTRG.10240"	21.410044	18.085974	28.024517	25.735445	20.226381	19.388983	30.03063	28.182026	15.454519	16.107494	17.445337	16.234524
"MSTRG.10241"	6.478053	5.591319	6.003978	8.167068	7.490271	8.383891	6.6025	6.211535	10.419316	11.114162	7.883597	7.7479
"MSTRG.10242"	6.923568	4.26954	4.13809	4.848937	3.618374	3.876639	6.358304	6.4602	2.583759	1.717431	4.989653	5.034761
"MSTRG.10243"	34.76339	41.724743	39.378345	40.925697	43.992405	44.246006	40.083271	43.645344	54.397121	51.121372	44.840363	47.717823
"MSTRG.10244"	1.241682	1.622794	0	0	1.186092	1.162804	1.51386	0.56155	1.273386	1.182537	0.38945	2.087011
"MSTRG.10245"	30.378275	26.527885	25.316408	24.066105	27.218317	28.793003	30.283474	33.032185	27.507088	27.06805	27.915894	27.24588
"MSTRG.10246"	77.815521	67.418861	65.248428	61.136372	81.631012	77.373962	120.530365	94.780182	87.936897	78.785065	120.974991	116.848717
"MSTRG.10247"	564.648254	586.564331	515.682922	542.717346	595.703003	659.05127	761.798645	761.457092	660.340576	712.09729	704.0802	739.426514
"MSTRG.10248"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.10249"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.1025"	16.160538	12.471512	13.689058	18.199005	14.452847	14.057657	17.841213	17.983952	19.025759	17.327078	16.299742	16.049086
"MSTRG.10250"	1.893425	2.972296	3.548242	3.490079	2.540146	3.540868	3.949401	6.097591	5.120463	5.220999	3.966465	4.011268
"MSTRG.10251"	166.494659	162.574875	112.403923	112.537933	130.484909	128.097794	143.267288	146.861893	164.574005	167.992035	176.936142	178.533844
"MSTRG.10252"	3.278994	0	1.420446	1.840279	0.792097	0	4.103902	3.30426	0	0.396664	0.39154	2.244769
"MSTRG.10253"	22.962255	21.305222	20.075579	12.699961	18.083477	21.855772	25.339104	21.841955	20.087982	19.662247	15.515439	17.307283
"MSTRG.10254"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.10255"	216.408783	211.807663	307.337067	281.754822	242.222565	243.346008	308.261963	313.229645	236.642044	251.902817	224.797745	211.697342
"MSTRG.10256"	6.671178	8.258716	7.781993	5.586041	6.661471	5.397559	9.230695	8.488242	7.269272	7.572403	7.974395	6.822089
"MSTRG.10257"	1.78906	2.39459	0.606384	1.570657	1.990222	2.620054	2.303869	2.770399	1.614311	3.182865	4.497882	1.53266
"MSTRG.10258"	22.544653	16.835096	20.847614	20.29587	25.497345	23.106552	28.272461	26.983894	17.795893	21.93763	22.061377	24.452393
"MSTRG.10259"	7.757904	9.469618	8.703758	9.257472	13.340353	12.426458	11.961982	12.100323	9.238873	9.853816	10.269122	8.848692
"MSTRG.1026"	11.33237	9.941251	10.107843	11.03785	10.299816	10.50246	11.146768	11.795237	11.432361	10.598939	10.993284	11.76376
"MSTRG.10260"	0.583154	0.76165	0	0	0	2.340745	0.881879	0	1.241889	0.972958	0	0
"MSTRG.10261"	4.502475	5.368181	2.489542	3.433293	2.353906	3.44868	2.954086	2.685477	4.311616	6.797755	10.359756	7.766348
"MSTRG.10262"	3.826882	2.114434	1.221087	1.05011	2.071549	1.546608	2.316256	2.135918	2.278595	3.225933	4.969948	4.092059
"MSTRG.10263"	137.338333	134.546783	132.423965	133.716721	196.621964	190.447403	205.057434	202.805969	126.86853	132.963181	105.482285	101.17424
"MSTRG.10264"	0	0.285811	2.715705	1.233675	2.062208	3.042574	1.627777	2.29803	0	0.34036	2.678319	0.669917
"MSTRG.10265"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.10266"	0	0	0	0	0.511717	0	0	0	0	0	0	0
"MSTRG.10267"	102.545158	109.269188	144.636292	141.655533	143.49968	138.399521	138.204147	132.191895	79.539673	83.362	75.526215	68.271202
"MSTRG.10268"	1.802498	1.153949	1.567524	1.623549	1.035696	0.803928	1.380516	1.687589	0.119699	1.490286	2.292697	1.852365
"MSTRG.10269"	3.532164	3.425409	3.822328	3.310814	3.157417	2.657246	2.00038	1.77469	1.953855	2.21863	2.775001	2.888832
"MSTRG.1027"	1.495332	1.865998	1.658734	2.206992	1.914209	1.989747	2.459083	2.084582	1.721045	1.761108	2.363998	2.334774
"MSTRG.10270"	0.173838	0	0	0	0.310187	0	0	0	0.191658	0.209946	0.327736	0.869329
"MSTRG.10271"	10.968988	11.513485	9.493797	12.498161	21.431829	21.235062	13.532737	14.389212	9.173261	11.204624	10.342126	9.52312
"MSTRG.10272"	0.415343	0	0.591449	0	0	0	0	0.309842	0	0.333308	0.646778	0
"MSTRG.10273"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.10274"	7.374304	6.51836	7.577003	9.555104	8.165913	5.988445	8.047601	5.310498	4.8129	4.476924	3.352139	5.432359
"MSTRG.10275"	15.886403	14.56301	16.460209	14.989321	16.661734	18.012762	18.553608	17.707832	18.246664	17.552595	15.235536	16.200882
"MSTRG.10276"	0.448935	0	0	0	0	0.529858	0	0	0	0	0.184747	0.61697
"MSTRG.10277"	4.017804	2.490692	1.622734	2.152247	1.063706	2.379536	4.700946	0.886646	1.783061	2.989848	1.76854	3.761272
"MSTRG.10278"	0.45254	0.733847	0.586701	0.63669	0.441972	0.695835	0.340422	0.589243	0.18359	0.53137	0.174725	0.517756
"MSTRG.10279"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.1028"	61.192177	56.019455	44.265018	47.889248	60.312428	58.630196	63.554508	69.350647	62.372852	67.100105	57.836159	67.061935
"MSTRG.10280"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.10281"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.10282"	0.287172	0	0.272608	0	0	0	0	0	0	0.229705	0	0.20841
"MSTRG.10283"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.10284"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.10285"	0.828557	0.217362	0.207949	1.168102	0.678316	0.263804	0.769984	0.577601	0.368291	0	0	0.597444
"MSTRG.10286"	16.539711	14.882837	14.584342	16.70331	16.594337	18.106625	19.366083	16.757221	12.815637	10.734719	13.27292	13.395434
"MSTRG.10287"	179.700165	180.678925	128.957199	125.67868	180.750717	172.0961	166.900909	170.100555	184.611038	159.519653	132.402542	153.876053
"MSTRG.10288"	33.734333	35.697159	37.791817	38.8218	33.281631	34.121197	36.199474	35.304829	31.575083	31.556618	31.044634	30.179253
"MSTRG.10289"	760.990173	754.481934	541.100159	551.679871	614.892639	624.196838	541.269592	564.265869	606.468933	600.097534	520.712463	538.609558
"MSTRG.1029"	0.504776	0.613697	0.354613	0.530874	0.148139	0.217469	0.286684	0.280543	0.91545	0.602149	4.964908	3.320255
"MSTRG.10290"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.10291"	1.185264	1.160973	0.935464	1.647258	2.177905	1.735828	0.897706	1.926185	1.271323	1.761069	0	1.446016
"MSTRG.10292"	0.904787	0.222537	1.167419	0	0.770978	0.537818	0.973918	0	0	0	0	0
"MSTRG.10293"	0.206428	0	0.866983	0	0	0.728225	0	0	0.730197	0	0	0
"MSTRG.10294"	16.965328	16.310341	23.835436	24.594519	17.672768	17.597065	17.218906	16.193701	11.331497	10.476295	9.471437	10.376649
"MSTRG.10295"	11.38518	10.819029	13.824531	12.91477	11.237458	11.746857	10.397717	9.425004	6.651761	6.211703	5.991109	6.684196
"MSTRG.10296"	0.63681	0.416496	0.615626	0.74511	0.248332	0.244664	1.094043	1.081901	0.129602	0.127765	0.370025	0.123858
"MSTRG.10297"	8.009195	7.737421	7.473677	8.033357	5.485706	6.377837	6.914654	10.183722	8.222281	10.217571	8.916781	9.352044
"MSTRG.10298"	2.157941	0	0.760272	0	0	0	3.905804	0	0.637079	1.262319	1.224725	0
"MSTRG.10299"	12.032153	10.648372	7.887062	7.799212	8.922052	7.862039	10.446594	8.729453	10.049658	9.740596	10.30179	12.266842
"MSTRG.103"	16.639883	15.834646	13.922345	14.861883	17.5895	19.322773	20.925686	20.412594	19.62545	18.738016	18.219849	16.735838
"MSTRG.1030"	0	0	0.570278	0	0	0	0	1.907673	0	0	0	0
"MSTRG.10300"	9.111907	9.641854	3.472431	6.638537	7.838616	6.990394	8.292947	11.717305	9.784544	7.885236	8.609133	10.187995
"MSTRG.10301"	0	0	0	0	0	0	1.841971	0	0	0	0	0
"MSTRG.10302"	1.190684	2.084524	3.339042	1.093812	1.302101	1.11034	1.618264	2.259669	1.787335	2.838465	1.645859	1.53911
"MSTRG.10303"	1.928817	1.471952	0	1.783191	1.68757	1.177095	2.861393	2.590659	3.410997	1.40199	2.529196	0.578151
"MSTRG.10304"	7.361763	5.895951	1.05155	4.589825	7.243355	6.228707	9.350178	8.657996	4.720571	6.861917	4.705938	4.469528
"MSTRG.10305"	8.57842	9.278326	7.211085	9.39864	7.863638	9.52784	7.278926	8.846136	7.813273	10.08299	7.357573	8.22247
"MSTRG.10306"	6.543502	7.694767	6.875546	7.381914	5.355842	6.651336	3.881672	4.520882	8.781034	6.826843	6.453924	5.873921
"MSTRG.10307"	6.570178	8.867516	9.148209	7.247197	8.174456	8.409609	7.396123	10.587643	8.664968	6.461211	5.376852	5.720703
"MSTRG.10308"	29.029594	32.101009	31.655926	31.783617	30.34726	32.724442	30.234324	26.212149	25.740917	25.225462	30.601965	26.784817
"MSTRG.10309"	4.527371	7.268198	5.38762	12.08557	7.610361	6.460121	5.617466	7.835651	5.332683	8.499539	6.645301	5.216705
"MSTRG.1031"	2.720211	3.295717	2.582464	0.659506	1.602066	1.231014	1.902133	2.893354	0.552765	1.190916	2.644057	1.915073
"MSTRG.10310"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.10311"	67.248642	64.734734	65.32019	66.505142	76.733078	70.032776	74.46991	74.129456	74.846008	65.325485	68.673668	64.730743
"MSTRG.10312"	0.699007	0.708751	0.551629	1.492459	0.677018	0.831421	2.239107	2.663241	2.453009	2.447822	2.595009	1.016461
"MSTRG.10313"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.10314"	0.342976	0.582528	1.506234	1.414454	0.500342	0.390826	0.474053	0.66063	0.203946	0.098518	0.6822	0.382125
"MSTRG.10315"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.10316"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.10317"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.10318"	29.563591	28.895512	27.769953	27.630838	27.928236	31.271622	36.339561	39.856266	29.954676	27.07584	29.940844	28.321083
"MSTRG.10319"	0	0	0	0	0	0	0	0	1.916232	0	0	0
"MSTRG.1032"	1.44046	0.722089	0.699873	0.679943	0.576014	1.985087	1.658117	1.384757	0	1.169305	1.125275	0
"MSTRG.10320"	3.140822	3.129379	4.110909	4.517018	4.093143	3.225511	3.948899	4.088567	3.80021	2.997532	3.866429	4.057522
"MSTRG.10321"	18.071224	18.022194	14.478058	19.706156	23.052389	21.096933	20.723862	20.644764	17.941042	7.577678	14.019747	14.349098
"MSTRG.10322"	21.584181	20.08062	20.865538	23.033709	16.163551	15.416219	21.107075	17.327053	14.940682	17.306831	16.887571	17.632612
"MSTRG.10323"	0	0	2.165735	3.256727	2.390205	2.051945	2.765619	5.586662	0.62819	1.72634	0	2.388196
"MSTRG.10324"	10.312067	6.479923	5.79507	5.60713	7.630559	7.39856	8.484387	7.590273	4.859214	6.098211	5.141452	5.787056
"MSTRG.10325"	0.106916	0	0.254086	0	0.082567	0.124893	0.121248	0.118455	0	0	0.324783	0.240285
"MSTRG.10326"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.10327"	4.083623	4.011004	4.712274	5.203203	4.692578	3.964762	5.162409	3.583611	2.645873	1.627167	2.596772	1.602255
"MSTRG.10328"	13.570012	12.736778	13.504869	12.842505	16.53607	14.49823	16.327705	14.642468	13.723531	14.176221	13.335439	12.639463
"MSTRG.10329"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.1033"	9.111899	6.788963	6.514573	7.987573	7.787352	8.286133	11.109316	9.861544	9.138297	6.783484	7.663661	7.180529
"MSTRG.10330"	43.285702	39.981697	37.986496	39.237782	41.085075	38.908695	44.097397	44.406895	41.582672	44.288631	44.806477	42.916714
"MSTRG.10331"	29.478518	32.366711	30.93895	30.095865	28.631954	30.040331	31.550079	26.374413	25.243263	25.238031	24.858036	24.206434
"MSTRG.10332"	34.343189	34.154213	33.00317	30.736149	32.520145	31.442972	30.114462	26.238863	37.040707	38.933395	38.120701	40.633453
"MSTRG.10333"	0	0	0	0	0	0	0	0.282132	0	0	0	0
"MSTRG.10334"	29.795956	25.128855	30.681713	30.452578	24.714314	27.174238	30.685129	32.479107	31.906261	29.730122	27.287718	32.564671
"MSTRG.10335"	0	0	0	0	0	0	0	0	1.248061	0	0	0
"MSTRG.10336"	21.202703	23.252712	35.139336	25.002247	26.611725	29.99189	30.353064	22.95941	31.104439	26.740993	29.3356	28.218609
"MSTRG.10337"	1.496105	2.539431	2.927135	1.960254	3.53540515084852	3.689142	3.298159	4.222426	3.466842	2.779826	2.450279	2.714569
"MSTRG.10338"	7.039291	7.723035	7.028627	7.976649	7.765206	8.741294	7.004287	7.680732	7.556698	7.373293	6.351697	7.811588
"MSTRG.10339"	11.118086	8.92644	10.720682	8.968973	7.358723	8.042816	6.621146	8.692309	8.709605	8.634214	9.636799	8.103391
"MSTRG.1034"	2.367589	2.147922	2.654946	2.883073	4.082759	3.255211	6.541629	4.103331	3.64335	2.991868	2.999296	3.285591
"MSTRG.10340"	1.211317	2.478559	3.389038	0	1.800646	2.112104	4.215802	1.587147	2.608205	0.955353	3.042029	3.23979
"MSTRG.10341"	4.19244	4.46356	4.219793	3.769601	3.547905	5.014157	2.600741	2.257772	3.673515	3.225291	2.200567	3.912067
"MSTRG.10342"	40.150917	39.788792	31.861387	26.668707	33.682304	34.805443	42.035282	36.274746	34.030567	41.083485	32.354225	32.812092
"MSTRG.10343"	10.941676	9.02965	6.248854	13.617785	9.146134	4.174241	5.801302	11.295628	11.658489	10.416903	6.722973	5.368412
"MSTRG.10344"	5.317205	5.296745	2.817923	4.250688	4.405431	5.31337	6.769308	4.779435	4.944658	4.524598	5.512939	5.104306
"MSTRG.10345"	7.051739	6.830805	11.009071	9.492328	6.274082	5.830868	6.97325	7.293854	7.074277	7.56449	7.352284	7.600149
"MSTRG.10346"	1.709616	2.576296	0.456073	2.291703	1.375651	1.231441	2.186474	1.524049	1.29681	2.034323	0.919388	1.326979
"MSTRG.10347"	35.569469	36.005508	32.349735	29.889612	34.038834	37.871975	41.501095	40.338913	34.050972	33.224682	31.487904	32.340305
"MSTRG.10348"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.10349"	2.542125	2.022644	3.95744	0.833224	3.163375	3.978547	2.562656	3.103601	1.907052	2.244734	2.658968	2.954244
"MSTRG.1035"	64.582199	65.216507	95.723335	88.347397	98.344246	92.793228	95.053268	102.8675	70.020897	55.780647	45.498989	49.290321
"MSTRG.10350"	0.618521	0.256981	1.44786	0.491441	1.040815	0.307017	0.794078	0.784888	0.852322	0.73338	1.342268	0.59334
"MSTRG.10351"	4.040911	4.58042	4.143808	5.37464	5.489923	4.144519	4.893223	4.54667	4.834543	5.521961	5.369894	4.385949
"MSTRG.10352"	5.989212	5.16836	6.118691	6.338118	5.670776	6.355189	5.293562	5.652022	6.073446	6.34771	3.422215	4.346918
"MSTRG.10353"	88.690651	74.754074	80.784119	69.636551	83.221779	83.433769	95.459816	101.309608	101.242477	102.529388	92.697655	93.024185
"MSTRG.10354"	3.296256	6.358914	5.137764	4.191497	3.645201	5.132446	3.567353	4.923985	2.14798	1.880185	2.274894	2.037073
"MSTRG.10355"	3.172577	2.831974	1.804429	3.150065	2.988421	3.520492	3.309182	3.42394	3.227695	3.810892	3.328438	3.980589
"MSTRG.10356"	4.68635	3.615644	5.535239	5.540731	5.276514	3.940746	7.111718	3.593859	7.11326	6.498638	4.527255	4.855826
"MSTRG.10357"	49.813946	52.564217	29.512941	32.097237	56.443974	57.775406	48.499733	40.659222	37.384644	42.42551	34.081993	35.303406
"MSTRG.10358"	0.913146	0	0	0	0.131815	0	0.38531	0.375534	0	0.156949	0	0
"MSTRG.10359"	0.131225	0.263612	0.385806	0	0.161939	0	0	0	0	0.161733	0	0.925328
"MSTRG.1036"	72.531433	75.053802	65.953285	66.518784	111.434227	114.916664	105.874695	103.344254	160.107376	163.306458	148.668106	159.237747
"MSTRG.10360"	70.967674	71.816849	90.489655	93.679176	83.121033	74.655945	75.539078	68.927277	73.233009	76.072578	64.333282	62.079834
"MSTRG.10361"	6.744558	5.658635	5.376571	3.955911	7.507559	5.677653	5.616985	6.93264	4.141584	5.918284	3.252904	4.00803
"MSTRG.10362"	4.715539	5.31859	4.797225	5.83291	6.167927	6.408103	5.402533	6.178018	3.528979	5.115738	4.333766	3.65753
"MSTRG.10363"	22.52383	26.035563	29.024446	33.333584	23.963047	28.08832	23.524151	23.825962	16.683882	15.898073	13.668581	14.612606
"MSTRG.10364"	4.922084	3.522919	2.263676	2.677094	2.117365	1.008561	5.029108	1.482966	2.363245	1.120751	1.006711	1.262158
"MSTRG.10365"	4.812425	4.59636	4.001791	6.720258	4.904397	4.336486	6.692133	4.220218	4.000407	5.283657	4.360962	1.788049
"MSTRG.10366"	3.114214	7.067528	3.692399	8.853727	3.456462	4.194625	4.550273	4.205341	3.389138	5.456575	4.845064	3.86872
"MSTRG.10367"	8.798926	4.611412	11.858636	11.618511	9.946592	9.70122	10.44759	13.219273	10.632474	8.943171	12.193227	10.211621
"MSTRG.10368"	3.933085	3.596306	4.320718	2.222074	4.611673	5.921855	4.30638	5.546729	4.853357	3.166312	3.53996	3.586857
"MSTRG.10369"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.1037"	13.133426	12.618527	8.961151	9.205774	12.61104	8.418427	12.542857	18.20406	13.40267	15.007674	7.293834	10.464056
"MSTRG.10370"	27.300791	29.923374	31.455929	32.28487	30.461763	31.391336	30.02334	29.086115	34.492783	35.07296	29.998714	28.418036
"MSTRG.10371"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.10372"	179.519562	169.345825	170.385376	169.812012	152.403473	156.203598	167.936157	147.941589	157.286697	146.449799	145.703461	139.844269
"MSTRG.10373"	10.176933	9.820559	13.503628	12.224557	10.16154	10.123567	12.252851	11.252083	10.484297	9.917392	10.386902	10.496429
"MSTRG.10374"	0	0	0	0	0	0	0	0	0	0	0.471199	0
"MSTRG.10375"	20.318031	19.307589	21.208	22.842541	19.916117	19.318628	18.37184	18.654959	21.005735	20.805113	20.314016	20.466484
"MSTRG.10376"	0.211873	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.10377"	140.053528	127.090866	130.527603	136.207001	177.632812	189.202728	176.380859	173.17215	131.867966	130.605576	127.623306	126.072281
"MSTRG.10378"	15.851496	16.237459	18.245478	20.648478	17.099806	19.887693	16.130852	16.438938	13.0838	12.325375	11.754875	9.388483
"MSTRG.10379"	10.322377	9.039818	6.978981	7.133297	9.45951	8.255249	8.536125	7.916631	11.482012	9.922009	8.252242	9.087254
"MSTRG.1038"	93.96244	88.318695	123.812302	123.218803	117.81929	104.841103	110.771706	119.127785	83.199547	80.845695	77.152969	91.088921
"MSTRG.10380"	0	0	0	0	0	0.403907	0.806296	0.822829	0	0	0	0
"MSTRG.10381"	24.469696	23.123804	25.834946	24.959408	17.252026	13.445247	19.825159	20.441299	14.975309	15.346761	13.848802	13.490247
"MSTRG.10382"	1.726815	4.293733	3.469591	1.551008	2.516817	2.639471	1.822878	3.412081	3.661262	2.621435	1.50237	4.42274
"MSTRG.10383"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.10384"	11.780488	13.257274	18.393496	17.057875	0	0	1.006765	1.219624	0	0	42.549469	45.771118
"MSTRG.10385"	0	0	0	0.567781	0	0	0.630132	0.518832	0	0	0	0.805556
"MSTRG.10386"	4.081793	6.03866	4.904827	10.246262	4.345062	4.92891	2.76892	4.546168	0.746647	0	3.810302	2.287713
"MSTRG.10387"	7737.763672	7686.294434	8268.211914	8355.379883	7162.042969	7119.972168	6293.01123	6322.413574	5668.32373	5611.309082	6462.937012	6408.055176
"MSTRG.10388"	31.052057	29.684471	36.518162	35.727146	30.84099	30.683708	25.809721	35.049957	24.79204	28.599159	30.506643	25.030815
"MSTRG.10389"	13.426167	13.723837	12.87559	11.776724	10.577259	14.987906	9.843811	15.179961	7.563241	9.912534	10.250406	10.381504
"MSTRG.1039"	19.699558	25.083633	20.46793	22.041988	14.463279	17.948307	12.152174	10.304712	18.886469	18.279526	13.181341	14.265391
"MSTRG.10390"	3.418349	7.283089	1.387975	8.615114	4.331284	0.99399	2.880596	6.637749	10.571306	3.140475	1.659313	6.416376
"MSTRG.10391"	1.496445	1.752176	0	1.946685	0	1.490983	2.12695	3.29417	4.947515	8.667016	1.710629	2.576655
"MSTRG.10392"	0.507065	0.544211	0.800723	0.28602	0.525389	1.101997	0.469579	0.577273	0.579283	0.550372	0.446986	0.177658
